split,filepath,ground_truth,score
train,ru_134_label_real.npz,Real,0.037528
train,ru_136_label_real.npz,Real,0.064712
train,ru_15_label_real.npz,Real,0.040449
train,ru_16_to_ar_MicroTts_label_fake.npz,Fake,0.961609
train,ru_19_label_real.npz,Real,0.033060
train,ru_1_label_real.npz,Real,0.051977
train,ru_20_to_ja_MicroTts_label_fake.npz,Fake,0.929449
train,ru_21_label_real.npz,Real,0.044806
train,ru_21_to_zh_Xtts_label_fake.npz,Fake,0.951024
train,ru_23_label_real.npz,Real,0.057274
train,ru_24_to_en_Bark_label_fake.npz,Fake,0.898991
train,ru_25_label_real.npz,Real,0.057698
train,ru_25_to_fr_MicroTts_label_fake.npz,Fake,0.947892
train,ru_26_label_real.npz,Real,0.052372
train,ru_27_label_real.npz,Real,0.045780
train,ru_28_label_real.npz,Real,0.085737
train,ru_29_label_real.npz,Real,0.046649
train,ru_2_label_real.npz,Real,0.044878
train,ru_2_to_es_MicroTts_label_fake.npz,Fake,0.955052
train,ru_32_to_zh_MicroTts_label_fake.npz,Fake,0.956675
train,ru_33_label_real.npz,Real,0.115900
train,ru_34_to_en_Bark_label_fake.npz,Fake,0.952488
train,ru_34_to_es_MicroTts_label_fake.npz,Fake,0.962985
train,ru_35_label_real.npz,Real,0.057612
train,ru_35_to_es_Xtts_label_fake.npz,Fake,0.949899
train,ru_35_to_zh_MicroTts_label_fake.npz,Fake,0.951700
train,ru_36_label_real.npz,Real,0.045034
train,ru_37_label_real.npz,Real,0.057027
train,ru_38_label_real.npz,Real,0.060516
train,ru_38_to_ar_Xtts_label_fake.npz,Fake,0.947877
train,ru_39_label_real.npz,Real,0.052943
train,ru_3_label_real.npz,Real,0.042527
train,ru_40_label_real.npz,Real,0.041770
train,ru_41_label_real.npz,Real,0.065838
train,ru_42_to_es_Xtts_label_fake.npz,Fake,0.958431
train,ru_42_to_zh_MicroTts_label_fake.npz,Fake,0.885518
train,ru_43_label_real.npz,Real,0.037545
train,ru_43_to_fr_MicroTts_label_fake.npz,Fake,0.947222
train,ru_44_to_zh_Xtts_label_fake.npz,Fake,0.934255
train,ru_46_label_real.npz,Real,0.049925
train,ru_46_to_fr_Bark_label_fake.npz,Fake,0.927317
train,ru_47_label_real.npz,Real,0.052640
train,ru_48_label_real.npz,Real,0.055503
train,ru_49_label_real.npz,Real,0.060016
train,ru_49_to_en_Bark_label_fake.npz,Fake,0.942788
train,ru_49_to_zh_MicroTts_label_fake.npz,Fake,0.934482
train,ru_4_label_real.npz,Real,0.037423
train,ru_50_label_real.npz,Real,0.058309
train,ru_50_to_fr_MicroTts_label_fake.npz,Fake,0.925488
train,ru_51_label_real.npz,Real,0.052574
train,ru_52_to_ar_Xtts_label_fake.npz,Fake,0.966942
train,ru_52_to_es_Xtts_label_fake.npz,Fake,0.937701
train,ru_53_label_real.npz,Real,0.120122
train,ru_55_label_real.npz,Real,0.056163
train,ru_57_label_real.npz,Real,0.062217
train,ru_58_label_real.npz,Real,0.048525
train,ru_59_label_real.npz,Real,0.066225
train,ru_60_label_real.npz,Real,0.040867
train,ru_61_to_es_MicroTts_label_fake.npz,Fake,0.941402
train,ru_62_label_real.npz,Real,0.046942
train,ru_62_to_fr_Bark_label_fake.npz,Fake,0.944748
train,ru_63_label_real.npz,Real,0.052457
train,ru_64_label_real.npz,Real,0.104323
train,ru_64_to_ar_MicroTts_label_fake.npz,Fake,0.968581
train,ru_65_label_real.npz,Real,0.223422
train,ru_67_label_real.npz,Real,0.047778
train,ru_67_to_fr_Bark_label_fake.npz,Fake,0.966773
train,ru_68_label_real.npz,Real,0.067388
train,ru_69_label_real.npz,Real,0.051974
train,ru_69_to_fr_MicroTts_label_fake.npz,Fake,0.954411
train,ru_69_to_zh_MicroTts_label_fake.npz,Fake,0.952393
train,ru_70_label_real.npz,Real,0.062976
train,ru_71_to_en_Bark_label_fake.npz,Fake,0.959489
train,ru_71_to_fr_MicroTts_label_fake.npz,Fake,0.962413
train,ru_72_label_real.npz,Real,0.058215
train,ru_73_label_real.npz,Real,0.174759
train,ru_73_to_en_Bark_label_fake.npz,Fake,0.953012
train,ru_73_to_ja_MicroTts_label_fake.npz,Fake,0.948376
train,ru_74_label_real.npz,Real,0.055895
train,ru_74_to_en_MicroTts_label_fake.npz,Fake,0.491324
train,ru_77_label_real.npz,Real,0.257314
train,ru_79_label_real.npz,Real,0.059494
train,ru_79_to_zh_MicroTts_label_fake.npz,Fake,0.935288
train,ru_7_label_real.npz,Real,0.254508
train,ru_7_to_fr_Bark_label_fake.npz,Fake,0.919363
train,ru_80_label_real.npz,Real,0.058563
train,ru_80_to_fr_Bark_label_fake.npz,Fake,0.931099
train,ru_81_label_real.npz,Real,0.058301
train,ru_82_label_real.npz,Real,0.061759
train,ru_83_label_real.npz,Real,0.046930
train,ru_86_label_real.npz,Real,0.061001
train,ru_87_label_real.npz,Real,0.057456
train,ru_87_to_zh_Xtts_label_fake.npz,Fake,0.937511
train,ru_88_label_real.npz,Real,0.134915
train,ru_88_to_zh_Xtts_label_fake.npz,Fake,0.958106
train,ru_89_label_real.npz,Real,0.062441
train,ru_89_to_en_Bark_label_fake.npz,Fake,0.961100
train,ru_8_label_real.npz,Real,0.053914
train,ru_8_to_en_Bark_label_fake.npz,Fake,0.897747
train,ru_90_to_ar_MicroTts_label_fake.npz,Fake,0.961571
train,ru_91_label_real.npz,Real,0.097060
train,ru_93_label_real.npz,Real,0.040118
train,ru_94_label_real.npz,Real,0.037739
train,ru_94_to_en_MicroTts_label_fake.npz,Fake,0.958893
train,ru_94_to_es_MicroTts_label_fake.npz,Fake,0.956954
train,ru_95_label_real.npz,Real,0.043103
train,ru_96_to_ar_MicroTts_label_fake.npz,Fake,0.948439
train,ru_97_label_real.npz,Real,0.035182
train,ru_97_to_ar_MicroTts_label_fake.npz,Fake,0.941742
train,ru_97_to_es_Bark_label_fake.npz,Fake,0.946611
train,ru_99_label_real.npz,Real,0.042112
train,ru_99_to_zh_Xtts_label_fake.npz,Fake,0.931106
train,ru_9_label_real.npz,Real,0.165014
train,zh_100_label_real.npz,Real,0.057881
train,zh_101_label_real.npz,Real,0.048887
train,zh_101_to_fr_Xtts_label_fake.npz,Fake,0.924395
train,zh_102_to_es_Tacotron_label_fake.npz,Fake,0.940139
train,zh_103_label_real.npz,Real,0.047698
train,zh_103_to_en_Bark_label_fake.npz,Fake,0.956211
train,zh_104_label_real.npz,Real,0.049551
train,zh_104_to_ar_Xtts_label_fake.npz,Fake,0.955274
train,zh_106_label_real.npz,Real,0.045265
train,zh_107_label_real.npz,Real,0.053777
train,zh_107_to_ru_Bark_label_fake.npz,Fake,0.952100
train,zh_108_label_real.npz,Real,0.047826
train,zh_108_to_ru_Xtts_label_fake.npz,Fake,0.941761
train,zh_109_label_real.npz,Real,0.058186
train,zh_10_label_real.npz,Real,0.045894
train,zh_10_to_ru_Bark_label_fake.npz,Fake,0.968654
train,zh_110_label_real.npz,Real,0.052081
train,zh_111_label_real.npz,Real,0.047050
train,zh_112_label_real.npz,Real,0.057974
train,zh_112_to_en_MicroTts_label_fake.npz,Fake,0.948144
train,zh_112_to_es_Tacotron_label_fake.npz,Fake,0.939711
train,zh_112_to_fr_Tacotron_label_fake.npz,Fake,0.950423
train,zh_113_label_real.npz,Real,0.058975
train,zh_114_label_real.npz,Real,0.067494
train,zh_114_to_ar_MicroTts_label_fake.npz,Fake,0.924679
train,zh_114_to_ja_Tacotron_label_fake.npz,Fake,0.951900
train,zh_116_to_ar_Xtts_label_fake.npz,Fake,0.951850
train,zh_117_label_real.npz,Real,0.074538
train,zh_117_to_en_MicroTts_label_fake.npz,Fake,0.936508
train,zh_118_label_real.npz,Real,0.035438
train,zh_119_label_real.npz,Real,0.049633
train,zh_119_to_ja_MicroTts_label_fake.npz,Fake,0.945425
train,zh_120_label_real.npz,Real,0.033947
train,zh_121_label_real.npz,Real,0.041307
train,zh_122_to_fr_Tacotron_label_fake.npz,Fake,0.948184
train,zh_123_to_ru_Bark_label_fake.npz,Fake,0.943377
train,zh_124_label_real.npz,Real,0.040631
train,zh_124_to_es_MicroTts_label_fake.npz,Fake,0.885733
train,zh_124_to_fr_Bark_label_fake.npz,Fake,0.951923
train,zh_125_label_real.npz,Real,0.046643
train,zh_125_to_en_Xtts_label_fake.npz,Fake,0.924500
train,zh_126_label_real.npz,Real,0.048582
train,zh_127_to_en_Vall_label_fake.npz,Fake,0.952594
train,zh_129_label_real.npz,Real,0.223434
train,zh_129_to_ar_MicroTts_label_fake.npz,Fake,0.882455
train,zh_12_label_real.npz,Real,0.043948
train,zh_12_to_es_Xtts_label_fake.npz,Fake,0.969539
train,zh_13_label_real.npz,Real,0.039821
train,zh_13_to_ru_Xtts_label_fake.npz,Fake,0.959211
train,zh_14_label_real.npz,Real,0.043079
train,zh_16_label_real.npz,Real,0.050622
train,zh_17_label_real.npz,Real,0.042507
train,zh_18_label_real.npz,Real,0.046035
train,zh_18_to_en_MicroTts_label_fake.npz,Fake,0.962042
train,zh_18_to_en_Xtts_label_fake.npz,Fake,0.938601
train,zh_18_to_ja_Vall_label_fake.npz,Fake,0.967249
train,zh_19_to_en_MicroTts_label_fake.npz,Fake,0.961118
train,zh_19_to_fr_MicroTts_label_fake.npz,Fake,0.932088
train,zh_19_to_ru_Bark_label_fake.npz,Fake,0.959972
train,zh_1_label_real.npz,Real,0.043015
train,zh_1_to_fr_MicroTts_label_fake.npz,Fake,0.959548
train,zh_21_label_real.npz,Real,0.041152
train,zh_22_label_real.npz,Real,0.042671
train,zh_22_to_ja_Bark_label_fake.npz,Fake,0.962068
train,zh_23_label_real.npz,Real,0.043768
train,zh_23_to_es_Tacotron_label_fake.npz,Fake,0.966102
train,zh_24_label_real.npz,Real,0.046366
train,zh_24_to_ru_Xtts_label_fake.npz,Fake,0.962609
train,zh_25_label_real.npz,Real,0.043854
train,zh_26_label_real.npz,Real,0.039222
train,zh_26_to_en_Xtts_label_fake.npz,Fake,0.943093
train,zh_26_to_fr_Bark_label_fake.npz,Fake,0.963268
train,zh_27_label_real.npz,Real,0.050666
train,zh_27_to_ar_Xtts_label_fake.npz,Fake,0.967542
train,zh_28_label_real.npz,Real,0.037238
train,zh_28_to_en_Xtts_label_fake.npz,Fake,0.961695
train,zh_29_to_en_MicroTts_label_fake.npz,Fake,0.975492
train,zh_29_to_en_Vall_label_fake.npz,Fake,0.964397
train,zh_2_to_ar_Xtts_label_fake.npz,Fake,0.965859
train,zh_2_to_es_Xtts_label_fake.npz,Fake,0.938411
train,zh_30_label_real.npz,Real,0.037737
train,zh_31_label_real.npz,Real,0.046727
train,zh_31_to_fr_MicroTts_label_fake.npz,Fake,0.971378
train,zh_33_to_es_Tacotron_label_fake.npz,Fake,0.916626
train,zh_35_label_real.npz,Real,0.035584
train,zh_35_to_ru_Xtts_label_fake.npz,Fake,0.966578
train,zh_36_label_real.npz,Real,0.039706
train,zh_37_label_real.npz,Real,0.039162
train,zh_37_to_ar_MicroTts_label_fake.npz,Fake,0.933910
train,zh_38_label_real.npz,Real,0.043190
train,zh_38_to_es_Xtts_label_fake.npz,Fake,0.927273
train,zh_38_to_fr_Tacotron_label_fake.npz,Fake,0.970975
train,zh_39_label_real.npz,Real,0.042535
train,zh_39_to_en_MicroTts_label_fake.npz,Fake,0.961540
train,zh_3_label_real.npz,Real,0.038856
train,zh_3_to_ru_Bark_label_fake.npz,Fake,0.952176
train,zh_41_label_real.npz,Real,0.278323
train,zh_41_to_fr_Tacotron_label_fake.npz,Fake,0.937964
train,zh_41_to_fr_Xtts_label_fake.npz,Fake,0.941647
train,zh_42_label_real.npz,Real,0.052556
train,zh_43_label_real.npz,Real,0.361930
train,zh_44_label_real.npz,Real,0.033878
train,zh_44_to_es_MicroTts_label_fake.npz,Fake,0.935090
train,zh_45_to_es_Bark_label_fake.npz,Fake,0.947418
train,zh_45_to_fr_Xtts_label_fake.npz,Fake,0.937372
train,zh_46_label_real.npz,Real,0.041159
train,zh_46_to_ru_Xtts_label_fake.npz,Fake,0.941154
train,zh_47_label_real.npz,Real,0.041806
train,zh_47_to_ru_MicroTts_label_fake.npz,Fake,0.946191
train,zh_48_to_es_Tacotron_label_fake.npz,Fake,0.923422
train,zh_49_label_real.npz,Real,0.047774
train,zh_49_to_fr_MicroTts_label_fake.npz,Fake,0.959350
train,zh_4_label_real.npz,Real,0.045762
train,zh_4_to_es_Tacotron_label_fake.npz,Fake,0.946845
train,zh_51_label_real.npz,Real,0.053417
train,zh_51_to_ja_MicroTts_label_fake.npz,Fake,0.954706
train,zh_51_to_ja_Tacotron_label_fake.npz,Fake,0.955450
train,zh_53_label_real.npz,Real,0.049517
train,zh_53_to_ru_Bark_label_fake.npz,Fake,0.935147
train,zh_54_label_real.npz,Real,0.040303
train,zh_54_to_es_Xtts_label_fake.npz,Fake,0.946921
train,zh_54_to_ja_MicroTts_label_fake.npz,Fake,0.956760
train,zh_54_to_ru_Bark_label_fake.npz,Fake,0.949248
train,zh_55_to_fr_Xtts_label_fake.npz,Fake,0.947395
train,zh_55_to_ru_Xtts_label_fake.npz,Fake,0.945689
train,zh_57_label_real.npz,Real,0.024233
train,zh_57_to_es_MicroTts_label_fake.npz,Fake,0.956264
train,zh_58_label_real.npz,Real,0.036208
train,zh_59_to_en_Tacotron_label_fake.npz,Fake,0.948272
train,zh_5_label_real.npz,Real,0.036728
train,zh_5_to_es_Xtts_label_fake.npz,Fake,0.943796
train,zh_5_to_ja_MicroTts_label_fake.npz,Fake,0.961233
train,zh_5_to_ru_Bark_label_fake.npz,Fake,0.928351
train,zh_60_label_real.npz,Real,0.040904
train,zh_60_to_es_Tacotron_label_fake.npz,Fake,0.925957
train,zh_60_to_fr_Xtts_label_fake.npz,Fake,0.918751
train,zh_61_label_real.npz,Real,0.031416
train,zh_62_label_real.npz,Real,0.035216
train,zh_63_label_real.npz,Real,0.035288
train,zh_64_label_real.npz,Real,0.045567
train,zh_65_label_real.npz,Real,0.052638
train,zh_65_to_en_MicroTts_label_fake.npz,Fake,0.941503
train,zh_66_label_real.npz,Real,0.062519
train,zh_66_to_en_Vall_label_fake.npz,Fake,0.933048
train,zh_66_to_ru_MicroTts_label_fake.npz,Fake,0.932065
train,zh_67_to_en_Tacotron_label_fake.npz,Fake,0.939556
train,zh_68_label_real.npz,Real,0.049496
train,zh_68_to_en_Bark_label_fake.npz,Fake,0.963591
train,zh_68_to_fr_Xtts_label_fake.npz,Fake,0.954167
train,zh_6_label_real.npz,Real,0.035781
train,zh_6_to_fr_Tacotron_label_fake.npz,Fake,0.933280
train,zh_6_to_ja_Vall_label_fake.npz,Fake,0.960264
train,zh_6_to_ru_MicroTts_label_fake.npz,Fake,0.963062
train,zh_70_to_en_Vall_label_fake.npz,Fake,0.924362
train,zh_70_to_es_Tacotron_label_fake.npz,Fake,0.954984
train,zh_70_to_fr_MicroTts_label_fake.npz,Fake,0.961281
train,zh_71_label_real.npz,Real,0.058211
train,zh_72_label_real.npz,Real,0.052298
train,zh_72_to_es_Bark_label_fake.npz,Fake,0.954392
train,zh_72_to_fr_Bark_label_fake.npz,Fake,0.916858
train,zh_74_label_real.npz,Real,0.052632
train,zh_75_label_real.npz,Real,0.049457
train,zh_76_label_real.npz,Real,0.246068
train,zh_76_to_ja_Vall_label_fake.npz,Fake,0.353317
train,zh_77_label_real.npz,Real,0.051212
train,zh_77_to_ar_MicroTts_label_fake.npz,Fake,0.962451
train,zh_78_to_es_MicroTts_label_fake.npz,Fake,0.954518
train,zh_79_label_real.npz,Real,0.054301
train,zh_79_to_en_Tacotron_label_fake.npz,Fake,0.963046
train,zh_79_to_fr_Tacotron_label_fake.npz,Fake,0.968662
train,zh_7_label_real.npz,Real,0.040378
train,zh_80_to_es_Tacotron_label_fake.npz,Fake,0.950514
train,zh_81_label_real.npz,Real,0.033129
train,zh_82_label_real.npz,Real,0.037701
train,zh_82_to_en_Xtts_label_fake.npz,Fake,0.937310
train,zh_82_to_es_Tacotron_label_fake.npz,Fake,0.930506
train,zh_82_to_ru_MicroTts_label_fake.npz,Fake,0.952724
train,zh_83_label_real.npz,Real,0.045371
train,zh_83_to_ar_Xtts_label_fake.npz,Fake,0.946652
train,zh_83_to_es_Xtts_label_fake.npz,Fake,0.955492
train,zh_83_to_ru_Xtts_label_fake.npz,Fake,0.952282
train,zh_84_label_real.npz,Real,0.064064
train,zh_85_label_real.npz,Real,0.252137
train,zh_85_to_en_Tacotron_label_fake.npz,Fake,0.972632
train,zh_85_to_en_Vall_label_fake.npz,Fake,0.948470
train,zh_87_label_real.npz,Real,0.046647
train,zh_87_to_fr_Xtts_label_fake.npz,Fake,0.930340
train,zh_8_label_real.npz,Real,0.040613
train,zh_8_to_fr_MicroTts_label_fake.npz,Fake,0.904467
train,zh_90_label_real.npz,Real,0.051266
train,zh_91_to_en_Xtts_label_fake.npz,Fake,0.956742
train,zh_91_to_es_Bark_label_fake.npz,Fake,0.887369
train,zh_92_to_fr_Tacotron_label_fake.npz,Fake,0.936840
train,zh_93_label_real.npz,Real,0.036822
train,zh_93_to_en_Bark_label_fake.npz,Fake,0.950432
train,zh_93_to_es_MicroTts_label_fake.npz,Fake,0.952357
train,zh_94_to_en_Xtts_label_fake.npz,Fake,0.963536
train,zh_95_to_ja_Vall_label_fake.npz,Fake,0.940072
train,zh_96_to_es_Bark_label_fake.npz,Fake,0.885154
train,zh_97_label_real.npz,Real,0.147716
train,zh_98_label_real.npz,Real,0.052249
train,zh_99_label_real.npz,Real,0.047635
